datetime,open,high,low,close,ema_20,ema_50,ema_20_slope,ema_50_slope,macd_line,signal_line,macd_hist,rsi_14
2025-06-19 07:15:00,145.0019989,145.0070038,144.88901,144.929,145.0532707735305,145.05067152701434,-0.013081134055852317,-0.004966184776094451,-0.008890794855375361,0.007237786017515554,-0.016128580872890916,
2025-06-19 07:30:00,144.92799,144.978,144.914,144.92,145.04057831890856,145.04554715340595,-0.012692454621941351,-0.005124373608396127,-0.018214614394963746,0.0021473059350196936,-0.02036192032998344,38.803679501160296
2025-06-19 07:45:00,144.922,145.067993,144.90199,145.0090027,145.03757111710775,145.0441140375861,-0.003007201800812709,-0.0014331158198501726,-0.01821209677615343,-0.0019245746072149312,-0.0162875221689385,36.72688789900778
2025-06-19 08:00:00,144.994,145.057007,144.964,144.98199,145.0322776773832,145.041677800818,-0.005293439724539439,-0.0024362367680907937,-0.02015743827965366,-0.005571147341702678,-0.014586290937950983,32.68056109463737
2025-06-19 08:15:00,144.983,145.080994,144.974,145.042007,145.0332042795372,145.04169071058985,0.0009266021539815483,1.2909771839986206e-05,-0.016664170930198452,-0.007789752059401833,-0.008874418870796619,42.99351706448378
2025-06-19 08:30:00,145.041,145.046997,144.92999,144.95799,145.02604101481936,145.0384083297824,-0.0071632647178319075,-0.0032823808074340377,-0.020439586301080226,-0.010319718907737512,-0.010119867393342714,34.74619243744807
2025-06-19 08:45:00,144.957,145.0059967,144.923,144.95399,145.01917901340798,145.03509780704584,-0.006862001411377605,-0.00331052273656951,-0.023483691377407467,-0.012952513401671504,-0.010531177975735963,36.219400638885375
2025-06-19 09:00:00,144.95399,144.976,144.836,144.877,145.00563815498816,145.02889789304405,-0.013540858419816004,-0.006199914001797424,-0.03174270599416218,-0.01671055192016964,-0.01503215407399254,32.1832056227624
2025-06-19 09:15:00,144.87399,144.907,144.836,144.877,144.99338690213216,145.02294111292468,-0.012251252856003703,-0.005956780119362293,-0.03785170370250057,-0.020938782276635825,-0.016912921425864747,32.64434899411201
2025-06-19 09:30:00,144.877,144.939,144.856,144.939,144.98820719716718,145.0196493045747,-0.005179704964973553,-0.0032918083499851036,-0.037260728075665384,-0.024203171436441736,-0.013057556639223648,40.57782511001528
2025-06-19 09:45:00,144.937,144.98199,144.862,144.884,144.97828270219887,145.01432972400315,-0.009924494968316822,-0.005319580571551796,-0.040760553689125345,-0.02751464788697846,-0.013245905802146886,38.80911885963676
2025-06-19 10:00:00,144.884,145.039993,144.73199,144.924,144.97311292103709,145.0107873818854,-0.005169781161782794,-0.0035423421177540604,-0.03984719137841353,-0.029981156585265473,-0.009866034793148053,37.3522655272798
2025-06-19 10:15:00,144.924,144.993,144.87199,144.983,144.974054547605,145.00969768063499,0.0009416265679078606,-0.0010897012504074155,-0.03397094237283227,-0.030779113742778835,-0.0031918286300534338,44.73334416484826
2025-06-19 10:30:00,144.989,145.003006,144.933,144.96001,144.97271697164263,145.0077491441395,-0.0013375759623670547,-0.0019485364954903162,-0.030813870446849023,-0.030786065083592874,-2.7805363256149657e-05,46.899029024872654
2025-06-19 10:45:00,144.96201,145.158,144.95799,145.146,144.98922011720046,145.0131707463301,0.016503145557834387,0.00542160219060861,-0.013152416710568104,-0.027259335408987923,0.014106918698419818,63.99964955715812
2025-06-19 11:00:00,145.144,145.17599,145.061005,145.080002,144.9978660108004,145.01579157980737,0.008645893599947385,0.00262083347726616,-0.004430008037275002,-0.02269346993464534,0.01826346189737034,59.6153037184092
2025-06-19 11:15:00,145.080002,145.16499,145.070007,145.16299,145.0135921050099,145.02156406687376,0.015726094209497887,0.00577248706639466,0.009074397710037374,-0.0163398964057088,0.025414294115746174,59.32123466424601
2025-06-19 11:30:00,145.159,145.17999,145.133,145.162,145.02772619024705,145.02707135836891,0.014134085237145655,0.005507291495149502,0.01947238628460468,-0.009177439867646103,0.028649826152250785,61.250906272657765
2025-06-19 11:45:00,145.162,145.215,145.161,145.177,145.04194274355686,145.03295091294268,0.014216553309807978,0.005879554573766654,0.028593632190194285,-0.0016232254560780257,0.03021685764627231,58.94037191226522
2025-06-19 12:00:00,145.17599,145.22099,145.16,145.166,145.05375772036098,145.03816852419985,0.011814976804117805,0.0052176112571657995,0.03453656123656401,0.005608731882450382,0.02892782935411363,65.251207573622
2025-06-19 12:15:00,145.16499,145.18401,145.103,145.112,145.05930460413612,145.04106387619203,0.005546883775139122,0.0028953519921799398,0.03449143087416928,0.011385271680794163,0.02310615919337512,60.7938290529632
2025-06-19 12:30:00,145.108,145.112,145.056,145.085999,145.06184692755173,145.04282603791,0.002542323415610781,0.001762161717977051,0.031988853742689116,0.015505988093173155,0.01648286564951596,65.34597632449572
2025-06-19 12:45:00,145.089996,145.108,145.029007,145.070007,145.0626240773087,145.04389195799197,0.0007771497569706298,0.0010659200819702619,0.02838788472237752,0.01808236741901403,0.01030551730336349,63.84656553062082
2025-06-19 13:00:00,145.070007,145.089005,145.020004,145.044998,145.0609454032793,145.04393533218837,-0.0016786740293923685,4.33741963945522e-05,0.023248084097104993,0.019115510754632224,0.004132573342472769,58.030662557314706
2025-06-19 13:15:00,145.046997,145.061996,145.016006,145.035004,145.05847479344317,145.04358508386727,-0.0024706098361377826,-0.000350248321097979,0.018158997178744585,0.018924208039454698,-0.0007652108607101131,62.27770622747875
2025-06-19 13:30:00,145.031998,145.10899,145.031006,145.080002,145.06052500359144,145.04501319822543,0.002050210148269116,0.001428114358162702,0.01755446472500921,0.0186502593765656,-0.0010957946515563893,62.58182111460689
2025-06-19 13:45:00,145.080994,145.085999,145.028,145.035995,145.0581888127732,145.04465954339307,-0.002336190818226669,-0.0003536548323666011,0.013370247392600731,0.017594256979772627,-0.004224009587171895,54.380063376406405
2025-06-19 14:00:00,145.033997,145.11,145.028,145.098007,145.06198102108053,145.0467516005149,0.003792208307316969,0.002092057121842572,0.014886473159009483,0.017052700215619998,-0.0021662270566105146,60.71440217771047
2025-06-19 14:15:00,145.098999,145.159,145.093002,145.133,145.06874473335859,145.0501338906908,0.006763712278058165,0.0033822901758924218,0.018696217298980855,0.01738140363229217,0.001314813666688685,48.681493441953535
2025-06-19 14:30:00,145.132,145.172,145.10699,145.15199,145.0766728539911,145.0541282479186,0.00792812063252768,0.003994357227810497,0.022982869063355338,0.018501696718504806,0.004481172344850532,58.070874086830564
2025-06-19 14:45:00,145.153,145.265,145.080994,145.11099,145.079941153611,145.05635812054925,0.0032682996198900582,0.0022298726306360095,0.022808788604521624,0.01936311509570817,0.003445673508813453,43.564133410561645
2025-06-19 15:00:00,145.11099,145.258,145.11099,145.201,145.09147056755282,145.06203035111594,0.011529413941815392,0.005672230566688086,0.029592756466058745,0.021409043369778287,0.008183713096280458,53.95532711569275
2025-06-19 15:15:00,145.202,145.265,145.17,145.25,145.10656860873826,145.06940170989571,0.015098041185439115,0.0073713587797783475,0.03847942352035716,0.024823119399894063,0.013656304120463095,56.92591735198457
2025-06-19 15:30:00,145.25101,145.35699,145.23,145.24699,145.11994207457272,145.07636595656646,0.013373465834462195,0.006964246670747798,0.04476328604414448,0.028811152728744148,0.01595213331540033,57.802264284724
2025-06-19 15:45:00,145.245,145.28,145.22301,145.26199,145.13347044842294,145.08364533081877,0.013528373850220987,0.00727937425230607,0.05037299843692722,0.033123521870380764,0.017249476566546455,65.62343755208073
2025-06-19 16:00:00,145.261,145.35201,145.23599,145.328,145.15199707238267,145.0932278668651,0.018526623959729704,0.009582536046337964,0.05945977597045271,0.038390772690395154,0.021069003280057556,73.2682082592184
2025-06-19 16:15:00,145.32899,145.349,145.26801,145.321,145.1680925892986,145.1021601073802,0.016095516915925145,0.008932240515093781,0.06534303727485735,0.043781225607287595,0.021561811667569757,74.55741605727685
2025-06-19 16:30:00,145.32001,145.375,145.245,145.341,145.18455996174634,145.111526377679,0.01646737244774954,0.009366270298812651,0.07080322163270125,0.04918562481237033,0.021617596820330924,79.24782223767889
2025-06-19 16:45:00,145.339,145.40401,145.28,145.386,145.20374472729432,145.12229004914258,0.019184765547976212,0.010763671463564606,0.0778640131195516,0.05492130247380658,0.022942710645745018,82.43775761048246
2025-06-19 17:00:00,145.383,145.41,145.289,145.33701,145.2164366580282,145.13071043937228,0.01269193073386532,0.00842039022970198,0.07860059889276272,0.05965716175759781,0.018943437135164908,73.57776383338441
2025-06-19 17:15:00,145.332,145.351,145.27699,145.306,145.22496650012073,145.13758453978906,0.008529842092542594,0.006874100416780493,0.07580823049408991,0.06288737550489623,0.01292085498919368,75.37521733001225
2025-06-19 17:30:00,145.304,145.367,145.304,145.34,145.2359220715378,145.14552240097382,0.010955571417071042,0.007937861184757367,0.0754688167288009,0.06540366374967717,0.010065152979123734,74.00662284504574
2025-06-19 17:45:00,145.34,145.36099,145.24899,145.283,145.24040568377228,145.150913679367,0.004483612234480461,0.005391278393176435,0.0697958422206284,0.06628209944386743,0.0035137427767609752,64.25801300330524
2025-06-19 18:00:00,145.27901,145.353,145.244,145.32001,145.24798704722255,145.1575449076271,0.007581363450270828,0.00663122826011886,0.0675081745322359,0.06652731446154113,0.0009808600706947695,65.44187927358071
2025-06-19 18:15:00,145.317,145.386,145.314,145.35001,145.25770351891563,145.1650925583084,0.009716471693081985,0.007547650681289042,0.06733968076460428,0.06668978772215377,0.0006498930424505139,72.42045625093903
2025-06-19 18:30:00,145.34399,145.38499,145.339,145.37,145.26839842187604,145.1731281442571,0.010694902960409536,0.008035585948704238,0.06803491008324158,0.06695881219437133,0.0010760978888702533,68.24975163060031
2025-06-19 18:45:00,145.364,145.47301,145.362,145.437,145.2844557150307,145.1834760601686,0.016057293154659646,0.01034791591149542,0.07314900815245551,0.06819685138598817,0.004952156766467333,69.43786121159323
2025-06-19 19:00:00,145.433,145.534,145.418,145.427,145.29803136121825,145.19302601859337,0.013575646187547363,0.009549958424770466,0.07552445241577743,0.06966237159194603,0.005862080823831398,68.44326960512798
2025-06-19 19:15:00,145.42799,145.45599,145.408,145.433,145.3108855172927,145.20243676296226,0.012854156074439516,0.009410744368892665,0.0770035104293072,0.07113059935941828,0.0058729110698889225,67.8503580301016
2025-06-19 19:30:00,145.433,145.608,145.433,145.588,145.33727737278863,145.21755688990493,0.026391855495944583,0.015120126942662182,0.08964945604756736,0.0748343706970481,0.014815085350519258,72.88732394365954
2025-06-19 19:45:00,145.593,145.757,145.591,145.69501,145.37134714680877,145.23628054128122,0.03406977402013922,0.018723651376291173,0.10707201223226548,0.08128189900409158,0.0257901132281739,77.9943414020731
2025-06-19 20:00:00,145.7,145.77,145.68201,145.688,145.4015045613984,145.25399502985843,0.030157414589638165,0.01771448857721225,0.11894276693840311,0.08881407259095389,0.03012869434744922,76.48774083233802
2025-06-19 20:15:00,145.67799,145.707,145.59599,145.62801,145.42307650793188,145.26866228358946,0.021571946533470054,0.014667253731033725,0.12210221558922285,0.09547170119060769,0.026630514398615163,68.06017820629366
2025-06-19 20:30:00,145.631,145.705,145.57899,145.645,145.44421207860503,145.2834206254095,0.021135570673152415,0.014758341820026999,0.12454141649129724,0.1012856442507456,0.023255772240551642,74.13676901615855
2025-06-19 20:45:00,145.644,145.731,145.634,145.664,145.46514426159504,145.29834530676598,0.020932182990009096,0.014924681356490055,0.1265488654431408,0.10633828848922465,0.020210576953916162,78.5942492012732
2025-06-19 21:00:00,145.67,145.71201,145.592,145.68401,145.4859886176336,145.313469412383,0.020844356038566048,0.015124105617019268,0.12827574008696274,0.11072577880877227,0.017549961278190473,78.10493292592854
2025-06-19 21:15:00,145.689,145.707,145.623,145.659,145.5024658921447,145.32701963150524,0.01647727451108949,0.013550219122237195,0.1261717730405394,0.1138149776551257,0.01235679538541369,82.41267542498153
2025-06-19 21:30:00,145.66,145.686,145.565,145.591,145.51089771194043,145.33737180281875,0.008431819795731599,0.010352171313513736,0.11766100942253388,0.11458418400860734,0.003076825413926537,72.17557814110978
2025-06-19 21:45:00,145.58701,145.60201,145.49699,145.543,145.513955072708,145.3454356536886,0.0030573607675705716,0.008063850869859834,0.10582310619562918,0.11283196844601172,-0.007008862250382539,65.34077359660365
2025-06-19 22:00:00,145.54201,145.576,145.44701,145.468,145.50957839911675,145.350242098642,-0.004376673591252711,0.004806444953402433,0.08935952838314165,0.10813748043343771,-0.01877795205029606,57.16353323002076
2025-06-19 22:15:00,145.465,145.47701,145.412,145.461,145.50495188491516,145.3545855457541,-0.004626514201589771,0.004343447112091781,0.07488396709547374,0.10148677776584492,-0.02660281067037118,51.923015287971516
2025-06-19 22:30:00,145.45799,145.53101,145.40601,145.464,145.50105170539942,145.3588763086657,-0.003900179515738955,0.004290762911608681,0.06292865307128181,0.0937751528269323,-0.030846499755650486,52.99828206541168
2025-06-19 22:45:00,145.465,145.465,145.341,145.422,145.49352297155187,145.36135174754156,-0.007528733847550484,0.0024754388758481127,0.049494391051524644,0.08491900047185078,-0.03542460942032613,49.15775933355825
2025-06-19 23:00:00,145.41901,145.489,145.399,145.465,145.49080649807073,145.36541638489288,-0.0027164734811435665,0.004064637351319789,0.041835132875917225,0.07630222695266407,-0.03446709407674685,38.63258289896957
2025-06-19 23:15:00,145.464,145.605,145.40199,145.60001,145.5012068315878,145.37461613450492,0.010400333517083027,0.009199749612037067,0.046127564414945255,0.07026729444512031,-0.024139730030175055,41.6523145056413
2025-06-19 23:30:00,145.603,145.63499,145.582,145.593,145.50994903810326,145.38318020766158,0.00874220651544988,0.008564073156662744,0.04840570804904587,0.06589497716590542,-0.01748926911685955,41.6523145056413
2025-06-19 23:45:00,145.593,145.716,145.58701,145.70599,145.52861960590295,145.39583941520428,0.018670567799688342,0.012659207542697004,0.058652393710531214,0.06444646047483059,-0.005794066764299374,56.268287193339646
2025-06-20 00:00:00,145.705,145.73599,145.661,145.679,145.54294154819792,145.40694375186294,0.014321942294969858,0.011104336658661396,0.06385897200703994,0.06432896278127247,-0.0004699907742325288,52.68978829783798
2025-06-20 00:15:00,145.67799,145.716,145.651,145.714,145.55923282932193,145.41898517335852,0.016291281124011903,0.012041421495581517,0.07000248523641517,0.065463667272301,0.004538817964114164,53.857905620197606
2025-06-20 00:30:00,145.735,145.746,145.631,145.657,145.56854398843413,145.42831908812877,0.00931115911220104,0.00933391477025225,0.06947102141057826,0.06626513809995646,0.0032058833106217988,48.02849593436667
2025-06-20 00:45:00,145.655,145.66901,145.603,145.634,145.57477789429754,145.43638500624138,0.006233905863410882,0.008065918112606596,0.06642818198679379,0.06629774687732393,0.00013043510946986192,48.169838945826875
2025-06-20 01:00:00,145.63901,145.69701,145.621,145.66701,145.58356190436444,145.4454291236437,0.008784010066904102,0.009044117402311258,0.06592045101959343,0.06622228770577783,-0.00030183668618440074,55.864878628415454
2025-06-20 01:15:00,145.666,145.705,145.653,145.673,145.5920798182345,145.4543534717361,0.008517913870065286,0.008924348092421042,0.0652492606490398,0.06602768229443022,-0.000778421645390423,60.72607260725944
2025-06-20 01:30:00,145.675,145.733,145.668,145.69,145.6014055498312,145.46359451206018,0.00932573159670369,0.009241040324070582,0.06533594328581671,0.06588933449270752,-0.0005533912068908103,70.2554744525544
2025-06-20 01:45:00,145.689,145.72701,145.672,145.711,145.61184311651397,145.47329668805781,0.01043756668275364,0.009702175997631457,0.06633450155354126,0.06597836790487427,0.0003561336486669897,72.24199288255956
2025-06-20 02:00:00,145.713,145.731,145.604,145.618,145.6124294863698,145.47897132774182,0.0005863698558243868,0.005674639684002614,0.05894209562023889,0.06457111344794719,-0.005629017827708305,61.80981595091814
2025-06-20 02:15:00,145.621,145.65401,145.614,145.62399,145.6135304876679,145.48465833449706,0.0011010012981103046,0.005687006755238144,0.05295645455430531,0.06224818166921882,-0.009291727114913509,66.3955583694511
2025-06-20 02:30:00,145.625,145.66299,145.578,145.589,145.61119425074716,145.48875016451677,-0.0023362369207404754,0.0040918300197176904,0.044872132299758505,0.058772971795326756,-0.013900839495568251,60.197703871836104
2025-06-20 02:45:00,145.59,145.59,145.465,145.504,145.60098527448554,145.48934819728083,-0.010208976261623093,0.000598032764060008,0.031246271475822596,0.05326763173142593,-0.022021360255603334,41.39649085076347
2025-06-20 03:00:00,145.502,145.535,145.48399,145.502,145.5915581054869,145.48984434640707,-0.009427168998627167,0.0004961491262349682,0.020055112465882985,0.046625127878317345,-0.02657001541243436,41.77155671296583
2025-06-20 03:15:00,145.498,145.52299,145.44901,145.45799,145.57883733353577,145.4885951563519,-0.012720771951137522,-0.0012491900551765411,0.007547792871605452,0.03880966087697497,-0.031261868005369516,24.379106574653036
2025-06-20 03:30:00,145.452,145.49899,145.41,145.49001,145.57037758748476,145.48865064041652,-0.008459746051016737,5.5484064631627916e-05,0.0002168981140187043,0.031091108324383717,-0.030874210210365013,30.676264289077423
2025-06-20 03:45:00,145.491,145.50301,145.47501,145.48599,145.56234067439098,145.48854630157666,-0.00803691309377541,-0.00010433883986138426,-0.005849835933844361,0.0237029194727381,-0.029552755406582462,25.109708971031864
2025-06-20 04:00:00,145.487,145.489,145.41901,145.44501,145.55116632444899,145.4868389956325,-0.011174349941995843,-0.0017073059441656824,-0.013805370177209397,0.0162012615427486,-0.030006631719958,26.01977330829976
2025-06-20 04:15:00,145.44,145.446,145.371,145.386,145.53543619831098,145.48288452521555,-0.015730126138009837,-0.003954470416942968,-0.024588362872975722,0.008043336659603738,-0.03263169953257946,24.05966277562098
2025-06-20 04:30:00,145.384,145.396,145.34,145.37399,145.5200603699004,145.4786141516777,-0.015375828410583381,-0.004270373537849537,-0.0337144299380725,-0.00030821665993150966,-0.033406213278140987,17.942321999039848
2025-06-20 04:45:00,145.37199,145.435,145.355,145.43201,145.51167462038606,145.47678653788643,-0.00838574951433202,-0.0018276137912778267,-0.035851896385793225,-0.0074169526051038525,-0.02843494378068937,26.329437186918497
2025-06-20 05:00:00,145.433,145.48,145.408,145.476,145.50827703749215,145.47675569326344,-0.0033975828939105668,-3.0844622983750014e-05,-0.03360880717661985,-0.012655323519407052,-0.020953483657212797,30.038803074400207
2025-06-20 05:15:00,145.479,145.48199,145.407,145.41901,145.49977541487385,145.47449115627273,-0.008501622618297233,-0.002264536990708166,-0.03601460557766245,-0.01732717993105813,-0.01868742564660432,24.477737181617087
2025-06-20 05:30:00,145.41701,145.46899,145.416,145.451,145.4951301372668,145.4735699344581,-0.0046452776070395885,-0.000921221814621731,-0.034937158677308844,-0.020849175680308276,-0.014087982997000568,33.66013071895597
2025-06-20 05:45:00,145.44901,145.494,145.379,145.444,145.49026060038426,145.47241032918524,-0.004869536882551984,-0.0011596052728748418,-0.03425326542287621,-0.023529993628821865,-0.010723271794054346,32.42388141320039
2025-06-20 06:00:00,145.381,145.46899,145.381,145.452,145.486616733681,145.47160992411915,-0.0036438667032712146,-0.0008004050660872508,-0.032688924378277306,-0.025361779778712956,-0.00732714459956435,35.87745340590703
2025-06-20 06:15:00,145.44901,145.534,145.33099,145.39,145.47741513999708,145.46840953493802,-0.009201593683911824,-0.0032003891811314134,-0.03603664664387907,-0.02749675315174618,-0.008539893492132886,37.66340576573642
2025-06-20 06:30:00,145.397,145.414,145.36099,145.38499,145.46861274571165,145.46513818062672,-0.008802394285424953,-0.003271354311294772,-0.0386484900525943,-0.029727100531915806,-0.008921389520678492,37.419632297602895
2025-06-20 06:45:00,145.39,145.446,145.35899,145.433,145.46522105564387,145.46387785981784,-0.0033916900677866124,-0.0012603208088819429,-0.03642450993061175,-0.031066582411654997,-0.005357927518956751,47.33610489286884
2025-06-20 07:00:00,145.44901,145.55701,145.383,145.491,145.46767619320158,145.46494147315832,0.002455137557717535,0.0010636133404773318,-0.029640200605058453,-0.03078130605033569,0.0011411054452772351,50.09999393976136
2025-06-20 07:15:00,145.49001,145.558,145.467,145.472,145.46808798432525,145.4652182781325,0.0004117911236676264,0.00027680497419169114,-0.025502747992675268,-0.029725594438803606,0.004222846446128338,48.62845826552654
2025-06-20 07:30:00,145.472,145.55,145.46899,145.50301,145.47141389057998,145.46670030644106,0.003325906254730171,0.0014820283085441588,-0.019496792265101703,-0.027679834004063226,0.008183041738961522,55.799536037115494
2025-06-20 07:45:00,145.498,145.564,145.46899,145.487,145.47289828195332,145.46749637285512,0.001484391373338667,0.0007960664140682638,-0.015846236726218876,-0.02531311454849436,0.009466877822275482,61.049361106247275
2025-06-20 08:00:00,145.487,145.506,145.41,145.43201,145.46900415986252,145.46610475039023,-0.0038941220907986462,-0.0013916224648937714,-0.017192197637626805,-0.02368893116632085,0.0064967335286940445,55.80176792928201
2025-06-20 08:15:00,145.433,145.438,145.25,145.293,145.45224185892323,145.4593163288063,-0.016762300939291208,-0.006788421583934223,-0.02913991974614305,-0.02477912888228529,-0.0043607908638577594,38.0372110634952
2025-06-20 08:30:00,145.29201,145.347,145.248,145.254,145.43336168188293,145.4512647080688,-0.01888017704030176,-0.008051620737489884,-0.04127970293947669,-0.028079243693723572,-0.01320045924575312,30.729835769592498
2025-06-20 08:45:00,145.256,145.297,145.19099,145.229,145.41389866456075,145.44254844500728,-0.01946301732218103,-0.008716263061529617,-0.05231480711725567,-0.03292635637842999,-0.019388450738825676,32.536808631880106
2025-06-20 09:00:00,145.23199,145.283,145.119,145.20399,145.393907363174,145.43319321186974,-0.01999130138673877,-0.009355233137540608,-0.06235946358569322,-0.03881297781988264,-0.02354648576581058,27.003072339635168
2025-06-20 09:15:00,145.203,145.313,145.187,145.261,145.3812495190622,145.42644053689446,-0.012657844111799932,-0.006752674975274431,-0.06497075325660262,-0.04404453290722664,-0.020926220349375982,34.41385889006318
2025-06-20 09:30:00,145.261,145.274,145.19,145.203,145.36427337438963,145.4176781628986,-0.016976144672582905,-0.008762373995864436,-0.07090300865962718,-0.04941622805770675,-0.021486780601920427,30.457099802216533
2025-06-20 09:45:00,145.2,145.272,145.136,145.24699,145.35310352920968,145.4109845094516,-0.011169845179949789,-0.0066936534470016795,-0.07123360182544047,-0.0537797028112535,-0.017453899014186973,38.44923673370661
2025-06-20 10:00:00,145.252,145.34,145.214,145.25301,145.34357081214208,145.40478943064957,-0.00953271706760006,-0.0061950788020226355,-0.07020060670663497,-0.057063883590329795,-0.013136723116305177,39.35748153404463
2025-06-20 10:15:00,145.25,145.299,145.214,145.282,145.3377069252714,145.3999741588594,-0.005863886870685064,-0.004815271790164388,-0.06627868053996622,-0.058906842980257085,-0.007371837559709132,37.43844003726988
2025-06-20 10:30:00,145.285,145.35699,145.24699,145.293,145.33344912286458,145.3957790938061,-0.004257802406812061,-0.004195065053295366,-0.061573140887560385,-0.05944010256171775,-0.0021330383258426344,32.131254061076575
2025-06-20 10:45:00,145.289,145.33701,145.263,145.33501,145.33359777782985,145.39339599208824,0.00014865496527249888,-0.0023831017178679303,-0.05383355123524325,-0.05831879229642285,0.004485241061179604,38.13014470149835
2025-06-20 11:00:00,145.33299,145.364,145.29401,145.34599,145.3347779894651,145.391536933575,0.0011802116352441772,-0.0018590585132471915,-0.046280384969378474,-0.05591111083101398,0.009630725861635506,35.90535348820525
2025-06-20 11:15:00,145.325,145.362,145.256,145.267,145.32832294284938,145.38665313225835,-0.006455046615712945,-0.00488380131665167,-0.0461364468981742,-0.053956178044446024,0.007819731146271824,32.25806451612844
2025-06-20 11:30:00,145.26801,145.29201,145.226,145.23801,145.31972171019706,145.38082398981683,-0.008601232652324597,-0.005829142441513113,-0.047810496023004134,-0.05272704164015765,0.004916545617153517,33.6700336700337
2025-06-20 11:45:00,145.23599,145.285,145.23,145.24699,145.31279488065448,145.37557559805933,-0.006926829542578616,-0.005248391757504578,-0.04786087073878775,-0.05175380745988368,0.0038929367210959256,45.04170528266951
2025-06-20 12:00:00,145.246,145.26401,145.20399,145.21001,145.30300584440167,145.369082829508,-0.009789036252811911,-0.006492768551339623,-0.05030488659031107,-0.05146402328596916,0.0011591366956580917,45.23866219287996
2025-06-20 12:15:00,145.213,145.26199,145.186,145.257,145.29862433541103,145.36468742442923,-0.004381508990633165,-0.004395405078753356,-0.04789794873508413,-0.050750808375792156,0.0028528596407080276,52.89292060999217
2025-06-20 12:30:00,145.257,145.304,145.228,145.27299,145.2961829701338,145.36109144700063,-0.0024413652772352634,-0.003595977428602737,-0.04419077008796535,-0.049438800718226796,0.005248030630261448,57.264381369493066
2025-06-20 12:45:00,145.274,145.314,145.233,145.274,145.29407030631154,145.35767609613788,-0.0021126638222597194,-0.0034153508627525753,-0.040702117072868305,-0.0476914639891551,0.006989346916286797,51.55160889907448
2025-06-20 13:00:00,145.272,145.304,145.241,145.254,145.29025408666283,145.35361036687758,-0.003816219648712149,-0.0040657292603043516,-0.03910044172400262,-0.045973259536124605,0.006872817812121984,56.694319017114786
2025-06-20 13:15:00,145.256,145.321,145.23801,145.32001,145.29308798317112,145.3522927054314,0.002833896508292355,-0.00131766144616563,-0.03213422380994757,-0.0432054523908892,0.01107122858094163,59.06090236759633
2025-06-20 13:30:00,145.31799,145.395,145.31599,145.356,145.2990796038215,145.35243808953214,0.005991620650377172,0.00014538410073328123,-0.023439161640141037,-0.03925219424073957,0.015813032600598534,61.89508211868524
2025-06-20 13:45:00,145.35201,145.396,145.33,145.345,145.3034529748861,145.35214639974657,0.004373371064616549,-0.0002916897855698153,-0.017237170918605216,-0.0348491895763127,0.017612018657707486,57.59182493010567
