datetime,open,high,low,close,ema_20,ema_50,ema_20_slope,ema_50_slope,macd_line,signal_line,macd_hist,rsi_14
2025-05-07 06:00:00,142.43401,143.31,142.38699,142.95,142.95,142.95,,,0.0,0.0,0.0,
2025-05-07 10:00:00,142.94501,143.325,142.74001,143.28,142.98142857142855,142.9629411764706,0.031428571428563146,0.012941176470604887,0.026324786324778415,0.005264957264955683,0.021059829059822732,
2025-05-07 14:00:00,143.278,143.44099,142.82401,143.312,143.01291156462582,142.97662975778547,0.031482993197272435,0.013688581314880821,0.04920232790317414,0.014052431392599376,0.03514989651057476,
2025-05-07 18:00:00,143.317,143.45399,143.15401,143.353,143.04530093942336,142.99138937512723,0.0323893747975319,0.014759617341752573,0.06983627269647741,0.025209199653374984,0.04462707304310243,
2025-05-07 22:00:00,143.35201,143.58701,143.112,143.411,143.08012942138305,143.0078446937497,0.03482848195969268,0.0164553186224623,0.08983339442690408,0.0381340386080808,0.051699355818823275,
2025-05-08 02:00:00,143.412,143.99899,142.90199,143.811,143.1497361431561,143.03934098026932,0.06960672177305582,0.03149628651962644,0.13638574456408037,0.057784379799280715,0.07860136476479965,
2025-05-08 06:00:00,143.78799,143.955,143.562,143.85201,143.21661936761743,143.07121035359208,0.06688322446132133,0.031869373322763295,0.174575583052615,0.08114262044994758,0.09343296260266742,
2025-05-08 10:00:00,143.85201,143.897,143.44,143.774,143.26970323736813,143.09877073188258,0.05308386975070789,0.027560378290502285,0.19628391140625467,0.104170878641209,0.09211303276504568,
2025-05-08 14:00:00,143.77901,144.84801,143.763,144.808,143.41620769095212,143.1657993306323,0.14650445358398656,0.06702859874971523,0.29353933776417307,0.14204457046580182,0.15149476729837125,
2025-05-08 18:00:00,144.80701,145.0050049,144.508,144.685,143.53704505371857,143.22537582747026,0.1208373627664514,0.05957649683796262,0.35657946567690146,0.18495154950802176,0.1716279161688797,
2025-05-08 22:00:00,144.685,145.786,144.429,145.72099,143.74503981050728,143.3232430499224,0.2079947567887075,0.09786722245215174,0.4845493725523795,0.24487111411689333,0.23967825843548618,
