datetime,open,high,low,close,ema_20,ema_50,ema_20_slope,ema_50_slope,macd_line,signal_line,macd_hist,rsi_14
2025-06-12 07:00:00,144.532,144.532,144.192,144.228,144.70198368641354,144.74367910282336,-0.0498930196224876,-0.02104812664583733,-0.1166063452524213,-0.047040846637706676,-0.06956549861471463,32.58558891055765
2025-06-12 08:00:00,144.25301,144.31799,144.11,144.17999,144.6522700019932,144.7215736478107,-0.04971368442033963,-0.02210545501267802,-0.14259560771921542,-0.06615179885400843,-0.07644380886520699,31.50130084055351
2025-06-12 09:00:00,144.177,144.345,143.95,144.042007,144.59414971608908,144.69492397534754,-0.0581202859041241,-0.026649672463150864,-0.17233973520492896,-0.08738938612419254,-0.08495034908073641,28.6225194165241
2025-06-12 10:00:00,144.037994,144.10201,143.72099,143.98199,144.53584879074725,144.66696578023587,-0.058300925341825405,-0.027958195111665418,-0.1984672341158955,-0.10960495572253313,-0.08886227839336237,23.348296902377655
2025-06-12 11:00:00,143.98199,144.117,143.903,143.95,144.48005366781894,144.63884947512858,-0.05579512292831623,-0.028116305107289463,-0.21922767076563332,-0.1315294987311532,-0.08769817203448013,29.65096586260684
2025-06-12 12:00:00,143.953,144.046997,143.834,143.89301,144.42414474707428,144.6096008682608,-0.05590892074465614,-0.029248606867781746,-0.23754085992692353,-0.15273177097030727,-0.08480908895661626,15.292038808064603
2025-06-12 13:00:00,143.894,144.046005,143.88499,143.94299,144.37832048544817,144.5834592655839,-0.045824261626108864,-0.026141602676887032,-0.24519477325927141,-0.1712243714281001,-0.07397040183117132,20.878177434975754
2025-06-12 14:00:00,143.942,143.98399,143.67,143.73199,144.31676520111978,144.5500683139924,-0.06155528432839219,-0.03339095159151384,-0.26522909540557293,-0.19002531622359467,-0.07520377918197826,22.30276528463675
2025-06-12 15:00:00,143.73199,143.924,143.631,143.73399,144.26126280101315,144.51806524285544,-0.055502400106632876,-0.03200307113695544,-0.2777434036922273,-0.2075689337173212,-0.07017446997490606,14.319117777940349
2025-06-12 16:00:00,143.73399,144.13901,143.73399,143.87399,144.22437967710712,144.49280739019446,-0.036883123906022774,-0.025257852660985236,-0.2732148030200392,-0.22069810757786482,-0.05251669544217438,24.66847217033977
2025-06-12 17:00:00,143.87801,143.942,143.748,143.795,144.1834863745255,144.46544239450057,-0.04089330258162249,-0.02736499569388684,-0.27285439163276237,-0.23112936438884435,-0.04172502724391802,23.58552337867188
2025-06-12 18:00:00,143.78999,143.873,143.561,143.698,144.13724957695163,144.4353466143241,-0.04623679757386867,-0.030095780176480957,-0.2772004580201326,-0.240343583115102,-0.03685687490503059,14.588589318824475
2025-06-12 19:00:00,143.698,143.755,143.444,143.548,144.0811305696229,144.40054870788,-0.056119007328732096,-0.03479790644408354,-0.28941232817524565,-0.25015733212713076,-0.03925499604811489,13.942307692307793
2025-06-12 20:00:00,143.547,143.787,143.39999,143.619,144.03711813442072,144.36989973894353,-0.0440124352021769,-0.030648968936475285,-0.2900180688588705,-0.2581294794734787,-0.0318885893853918,18.301135730987582
2025-06-12 21:00:00,143.617,143.742,143.17999,143.28799,143.96577259780923,144.3274719060438,-0.07134553661148857,-0.042427832899733176,-0.31359295892318073,-0.26922217536341914,-0.044370783559761595,17.93897555884493
2025-06-12 22:00:00,143.286,143.52299,143.19501,143.465,143.91807996944644,144.2936494783558,-0.047692628362796086,-0.03382242768799415,-0.3143691496125882,-0.278251570213253,-0.03611757939933524,27.58609879809636
2025-06-12 23:00:00,143.463,143.75301,143.423,143.735,143.90064378188012,144.27174165567519,-0.01743618756631804,-0.021907822680617528,-0.2898562602711081,-0.28057250822482405,-0.009283752046284066,41.11148491563639
2025-06-13 00:00:00,143.73199,143.90401,143.588,143.647,143.87648723122487,144.2472419829036,-0.02415655065524902,-0.024499672771582937,-0.274367742863717,-0.27933155515260266,0.0049638122888856495,40.455962210180175
2025-06-13 01:00:00,143.644,143.73801,143.54201,143.61099,143.85120178063204,144.22229092475052,-0.025285450592832603,-0.02495105815307852,-0.2619787592213072,-0.27586099596634356,0.013882236745036358,40.36350405630505
2025-06-13 02:00:00,143.60699,143.73399,143.522,143.54201,143.82175494438138,144.19561324142697,-0.02944683625065636,-0.026677683323555357,-0.25478945569270195,-0.2716466879116152,0.016857232218913276,40.09023252662375
2025-06-13 03:00:00,143.548,143.595,143.468,143.524,143.79339733063077,144.16927546725336,-0.02835761375061452,-0.02633777417361216,-0.2476899220940254,-0.26685533474809725,0.019165412654071845,37.953203259325534
2025-06-13 04:00:00,143.522,143.599,143.481,143.573,143.77240710866593,144.14589211559635,-0.02099022196483702,-0.023383351657003004,-0.23539610036175418,-0.26056348787082867,0.02516738750907449,44.959131521043346
2025-06-13 05:00:00,143.576,143.595,143.44501,143.44501,143.74122643165012,144.1184065424357,-0.031180677015811398,-0.02748557316064648,-0.23329164059589402,-0.2551091184158418,0.02181747781994775,41.51556077510251
2025-06-13 06:00:00,143.43201,143.627,143.40199,143.534,143.72149058101678,144.0954886388108,-0.019735850633338714,-0.02291790362491497,-0.2218853357583157,-0.24846436188433657,0.026579026126020866,39.709683472660316
2025-06-13 07:00:00,143.505,143.541,143.38,143.467,143.6972533828247,144.0708420255241,-0.024237198192082587,-0.024646613286705588,-0.2157648936689327,-0.2419244682412558,0.026159574572323097,40.000000000000696
2025-06-13 08:00:00,143.45,143.463,143.070999,143.091995,143.63960972731758,144.0324558676604,-0.05764365550712114,-0.038386157863698145,-0.2384257450955829,-0.24122472361212122,0.0027989785165383196,34.20220489519048
2025-06-13 09:00:00,143.089996,143.192,142.78999,143.037003,143.58221861043017,143.99341850030117,-0.05739111688740195,-0.039037367359213704,-0.25784969712390193,-0.24454971831447736,-0.013299978809424573,35.984699919966985
2025-06-13 10:00:00,143.039993,143.29201,142.91499,143.172,143.54315017134158,143.9612060100933,-0.03906843908859514,-0.03221249020788264,-0.25936044361762356,-0.2475118633751066,-0.011848580242516948,38.155765201161245
2025-06-13 11:00:00,143.17101,143.23801,142.948,143.074005,143.49846967883286,143.92641381361906,-0.04468049250871786,-0.034792196474228376,-0.2654056672965339,-0.2510906241593921,-0.014315043137141825,43.53120565617806
2025-06-13 12:00:00,143.074997,143.744,143.072006,143.494,143.4980439951345,143.90945640916343,-0.00042568369835294106,-0.016957404455638425,-0.23361351300169986,-0.24759520192785367,0.013981688926153812,50.76437929238499
2025-06-13 13:00:00,143.495,143.76801,143.427,143.65199,143.5127055194074,143.89935968723546,0.014661524272895576,-0.010096721927965291,-0.19343967686754127,-0.2367640969157912,0.043324420048249934,47.67472999304183
2025-06-13 14:00:00,143.649,143.873,143.505,143.53799,143.51511356517813,143.88518832695172,0.002408045770721401,-0.014171360283739887,-0.16885402545909756,-0.2231820826244525,0.05432805716535494,46.99026038209742
2025-06-13 15:00:00,143.537,143.741,143.37601,143.647,143.52767417801832,143.87584760824774,0.012560612840189833,-0.009340718703981565,-0.13897154614528517,-0.20633997532861903,0.06736842918333386,50.95570274008825
2025-06-13 16:00:00,143.645,143.79601,143.528,143.795,143.5531337801118,143.87267711380665,0.025459602093491185,-0.0031704944410932967,-0.10216935812280781,-0.1855058518874568,0.083336493764649,56.444048673084374
2025-06-13 17:00:00,143.79401,143.895,143.662,143.791,143.57578770581546,143.8694740897358,0.022653925703650657,-0.0032030240708422753,-0.07249050017787795,-0.16290278154554105,0.0904122813676631,56.84979301823937
2025-06-13 18:00:00,143.791,144.16299,143.746,144.11099,143.62675935288064,143.87894530190303,0.050971647065182424,0.00947121216722735,-0.0228854633244282,-0.13489931790131848,0.11201385457689028,62.11714296782694
2025-06-13 19:00:00,144.10899,144.399,143.968,144.35201,143.6958308430825,143.89749685869114,0.06907149020184988,0.018551556788111156,0.03546635145619348,-0.1008261840298161,0.13629253548600956,69.43862452550077
2025-06-13 20:00:00,144.351,144.44501,144.098007,144.12399,143.73660790564605,143.90637894266405,0.040777062563563504,0.008882083972906685,0.06258978068368037,-0.0681429910871168,0.13073277177079717,61.93338710864906
2025-06-13 21:00:00,144.129,144.31799,144.082993,144.289,143.7892166765369,143.92138369001057,0.05260877089085625,0.015004747346523573,0.09629024767747296,-0.03525634333419885,0.13154659101167182,65.99206855655761
2025-06-13 22:00:00,144.28999,144.48399,144.050003,144.10001,143.81881604067624,143.92838864334348,0.02959936413932951,0.007004953332909736,0.10652029734296775,-0.00690101519876553,0.11342131254173328,71.14117438315049
2025-06-13 23:00:00,144.098007,144.207,144.014008,144.121,143.84759546537373,143.93594202987904,0.02877942469748973,0.0075533865355623675,0.11499580295162559,0.017478348431312695,0.0975174545203129,73.06369725707218
2025-06-14 00:00:00,144.121,144.186,143.952,144.046997,143.8665860877191,143.94029712674654,0.01899062234537041,0.004355096867499242,0.11442228964841661,0.03686713667473348,0.07755515297368312,69.11297576728492
2025-06-14 01:00:00,144.042007,144.070999,143.961,144.033005,143.88243550793632,143.94393272961923,0.015849420217222132,0.003635602872691379,0.11155282720687865,0.051804274781162514,0.05974855242571613,71.74593312501976
2025-06-14 02:00:00,144.031006,144.196,144.011002,144.091003,143.90229907860905,143.9497001912028,0.019863570672725928,0.005767461583559452,0.11266003666486313,0.06397542715790264,0.04868460950696049,66.19638602657704
2025-06-14 03:00:00,144.091995,144.098007,143.849,143.952,143.9070324996939,143.94979037978308,0.004733421084864631,9.01885802875313e-05,0.10115507499614296,0.07141135672555071,0.029743718270592245,58.223841107527676
2025-06-14 04:00:00,143.95799,143.996,143.85201,143.935,143.90969607115164,143.94921036488964,0.0026635714577309955,-0.0005800148934440585,0.08963232639536045,0.07505555065951267,0.014576775735847786,61.4940365692235
2025-06-14 05:00:00,143.935,144.149,143.923,144.067001,143.92467749294673,143.9538296054822,0.01498142179508477,0.0046192405925751245,0.09011307519651268,0.07806705556691267,0.012046019629600016,61.99991200085514
2025-06-16 08:00:00,144.47099,144.74899,144.42,144.57001,143.9861377317137,143.97799354252214,0.061460238766983366,0.024163937039929806,0.1295888746823266,0.08837141938999546,0.041217455292331145,68.40856122442206
2025-06-16 09:00:00,144.569,144.605,144.347,144.36501,144.02222080488383,143.99317065850167,0.036083073170118496,0.015177115979525979,0.14268713496687724,0.09923456250537183,0.04345257246150541,62.44587008125699
2025-06-16 10:00:00,144.369,144.38499,144.157,144.345,144.05296168060917,144.00696788758003,0.030740875725342676,0.01379722907836367,0.14972700117309046,0.10933305023891556,0.0403939509341749,55.83261799579893
2025-06-16 11:00:00,144.34,144.464,144.28799,144.411,144.08706056817022,144.02281228414552,0.03409888756104351,0.015844396565483976,0.1588012325178738,0.1192266866947072,0.03957454582316661,51.61084550410518
2025-06-16 12:00:00,144.41299,144.48801,144.33299,144.47701,144.12419860929685,144.04062395927707,0.037138041126638655,0.01781167513155424,0.16936672736042624,0.129254694827851,0.040112032532575226,60.57569250384703
2025-06-16 13:00:00,144.481,144.48199,144.284,144.304,144.1413225512686,144.0509524314623,0.017123941971732393,0.010328472185221926,0.16191306403354133,0.13578636866898908,0.026126695364552255,50.44722292452829
2025-06-16 14:00:00,144.298,144.31599,143.968,144.067001,144.13424430829062,144.05158178709124,-0.00707824297796833,0.0006293556289449498,0.1353222330619701,0.13569354154758528,-0.0003713084856151738,49.04323125751823
2025-06-16 15:00:00,144.065994,144.243,143.991,144.229,144.14326865988198,144.05853936406805,0.009024351591364166,0.006957576976816426,0.12586982437412075,0.13372879811289237,-0.007858973738771619,52.89383794721863
2025-06-16 16:00:00,144.23399,144.39101,144.132,144.17599,144.14638497798848,144.0631452713595,0.0031163181064925993,0.00460590729144883,0.11280095916995947,0.1295432303243058,-0.016742271154346344,53.495667575951096
2025-06-16 17:00:00,144.181,144.351,144.091003,144.25999,144.15720450389432,144.07086467248266,0.010819525905844785,0.007719401123154057,0.10797719344969892,0.12523002294938443,-0.017252829499685512,55.92634966520405
2025-06-16 18:00:00,144.25999,144.339,144.095001,144.112,144.15289931304724,144.0724778225814,-0.004305190847077256,0.0016131500987341951,0.09116191041016464,0.11841640044154048,-0.02725449003137584,50.523605252959776
2025-06-16 19:00:00,144.112,144.177,144.0070038,144.042007,144.14233814037607,144.0712828883625,-0.01056117267117429,-0.001194934218887056,0.07136517400698494,0.10900615515462937,-0.03764098114764443,52.32452372921756
2025-06-16 20:00:00,144.044006,144.158,143.972,144.11501,144.13973546034026,144.07299767705416,-0.0026026800358067703,0.0017147886916575317,0.06086523324657378,0.09937797077301826,-0.03851273752644448,54.51824617451342
2025-06-16 21:00:00,144.11099,144.282,144.076004,144.093994,144.13537913078406,144.07382106226774,-0.004356329556202354,0.0008233852135788311,0.05026867301268112,0.08955611122095083,-0.039287438208269715,50.717498587224604
2025-06-16 22:00:00,144.098007,144.112,143.76801,143.808,144.10420016594747,144.0633967068847,-0.031178964836584555,-0.01042435538303721,0.018579326128445928,0.07536075420244985,-0.05678142807400392,27.103532740316325
2025-06-16 23:00:00,143.80701,144.12,143.649,144.052002,144.09922891204772,144.06294985563432,-0.004971253899753947,-0.0004468512503876809,0.013004307046713848,0.06288946477130265,-0.049885157724588805,40.81029408655996
2025-06-17 00:00:00,144.046005,144.20799,143.98599,144.134,144.10254044423365,144.0657361358055,0.0033115321859327196,0.0027862801711933116,0.015029368369624763,0.05331744549096708,-0.038288077121342315,44.022744166651144
2025-06-17 01:00:00,144.132,144.22501,144.084,144.17101,144.10906135430665,144.06986452263666,0.006520910072993047,0.00412838683115524,0.01939704469532444,0.04653336533183855,-0.02713632063651411,43.087980995763694
2025-06-17 02:00:00,144.166,144.414,144.15199,144.36501,144.13343741580124,144.0814388550823,0.024376061494592705,0.011574332445633218,0.03807374785995421,0.044841441837461686,-0.006767693977507476,46.99574683587779
2025-06-17 03:00:00,144.37,144.605,144.364,144.599,144.17777670953444,144.10173537056926,0.04433929373320211,0.020296515486961653,0.0709384725859934,0.05006084798716803,0.02087762459882536,57.662321740629935
2025-06-17 04:00:00,144.599,144.87601,144.588,144.856,144.2423694038645,144.131314375645,0.06459269433005943,0.029579005075731857,0.11638019739885408,0.06332471786950525,0.05305547952934883,70.28269850206034
2025-06-17 05:00:00,144.86,144.866,144.696,144.72501,144.28833517492504,144.15459655699226,0.04596577106053701,0.02328218134726967,0.14020707356391426,0.07870118900838706,0.061505884555527204,62.957446097065834
2025-06-17 06:00:00,144.705,144.737,144.664,144.70599,144.32811182493217,144.17621982926707,0.039776650007127046,0.02162327227480887,0.15575978766972298,0.09411290874065426,0.06164687892906873,64.09569969457584
2025-06-17 07:00:00,144.701,144.82401,144.571,144.60201,144.35419736541482,144.19291748302132,0.026085540482654324,0.016697653754249586,0.15787522136892562,0.10686537126630853,0.05100985010261709,59.00059263594632
2025-06-17 08:00:00,144.617,144.799,144.60201,144.68401,144.38560809251817,144.2121760130989,0.031410727103349245,0.01925853007759315,0.16427477516322142,0.11834725204569112,0.0459275231175303,65.59463597521507
2025-06-17 09:00:00,144.681,145.112,144.67,145.061005,144.44993160751645,144.24546342434994,0.0643235149982786,0.03328741125102397,0.19749026858994512,0.13417585535454193,0.06331441323540318,73.79726650842233
2025-06-17 10:00:00,145.061996,145.063995,144.78799,144.869,144.48984288299107,144.2699158390813,0.0399112754746227,0.024452414731371164,0.20594656379790877,0.14852999704321532,0.05741656675469345,66.68119469026527
2025-06-17 11:00:00,144.86501,144.998,144.811,144.946,144.5332864179443,144.29642894343107,0.043443534953240714,0.026513104349760397,0.21636734706569882,0.16209746704771202,0.0542698800179868,68.39403899163366
2025-06-17 12:00:00,144.94099,144.967,144.61501,144.66,144.5453543781401,144.31068663192397,0.012067960195793148,0.014257688492904208,0.199251238833142,0.16952822140479804,0.029723017428343962,68.39386180423953
2025-06-17 13:00:00,144.657,144.67101,144.39799,144.588,144.54941586593628,144.32156166596616,0.004061487796178653,0.010875034042186371,0.17782692339361006,0.17118796180256046,0.006638961591049597,62.500023321026326
2025-06-17 14:00:00,144.588,144.726,144.496,144.66299,144.56023245013282,144.33495101239888,0.010816584196533086,0.013389346432717275,0.1649970816857831,0.169949785779205,-0.004952704093421911,62.377046111803175
2025-06-17 15:00:00,144.662,144.892,144.55499,144.89,144.5916388834535,144.35671763936364,0.031406433320682936,0.02176662696476228,0.17117396260772466,0.17019462114490894,0.0009793414628157249,65.44899397502347
2025-06-17 16:00:00,144.88699,145.024002,144.40199,144.52699,144.58548184693413,144.36339498683958,-0.00615703651936883,0.006677347475942952,0.14510463612083413,0.16517662414009399,-0.020071988019259857,53.24480466668547
2025-06-17 17:00:00,144.528,144.89999,144.463,144.899,144.6153407186547,144.38439910500273,0.02985887172056323,0.021004118163148178,0.15270234743601918,0.16268176879927904,-0.009979421363259855,55.694739199927476
2025-06-17 18:00:00,144.89999,144.942,144.772,144.81599,144.6344501740209,144.4013242381399,0.019109455366219663,0.01692513313716404,0.1502928922278386,0.16020399348499095,-0.00991110125715236,49.18679522930715
2025-06-17 19:00:00,144.82201,144.83299,144.66,144.689,144.63964539554274,144.41260564056577,0.005195221521830717,0.011281402425879605,0.13656214649805065,0.1554756240876029,-0.018913477589552252,49.26690336397901
2025-06-17 20:00:00,144.687,144.705,144.483,144.61501,144.6372991673958,144.42054306642595,-0.0023462281469335267,0.007937425860177427,0.11834583976957447,0.14804966722399723,-0.029703827454422765,48.18836395206664
2025-06-17 21:00:00,144.61099,144.91499,144.36301,144.856,144.65812781812002,144.43761980891907,0.02082865072421214,0.01707674249311708,0.12194940754906725,0.14282961528901125,-0.020880207739944007,54.795883685800526
2025-06-17 22:00:00,144.84801,144.94,144.685,144.88499,144.67973374020383,144.45516373798108,0.021605922083807627,0.01754392906201474,0.12569557139281073,0.13940280650977116,-0.013707235116960426,53.87246193626939
2025-06-17 23:00:00,144.881,145.293,144.85201,145.18401,144.7277600506606,144.48374594433477,0.048026310456776855,0.0285822063536898,0.1510516191747513,0.14173256904276718,0.009319050131984113,52.4434697449163
2025-06-18 00:00:00,145.185,145.207,145.0099945,145.039001,144.7574020458358,144.50552065240007,0.029641995175182956,0.021774708065294135,0.1576284130873944,0.14491173785169262,0.012716675235701774,53.44128931801777
2025-06-18 01:00:00,145.039001,145.257,144.90199,145.22301,144.8017456605181,144.53365748956085,0.04434361468230463,0.028136837160786854,0.17566361728574975,0.15106211373850406,0.02460150354724569,55.374602060978795
2025-06-18 02:00:00,145.218,145.3,145.12399,145.244,144.84386512142115,144.56151405859768,0.042119460903052186,0.027856569036828205,0.18946631439519024,0.1587429538698413,0.030723360525348936,62.62965945766914
2025-06-18 03:00:00,145.24001,145.375,145.186,145.367,144.8936874908096,144.59310174257425,0.049822369388465404,0.03158768397656786,0.207933198861042,0.16858100286808145,0.039352195992960554,66.48315840167172
2025-06-18 04:00:00,145.366,145.383,145.2,145.218,144.9245743964468,144.61760755659094,0.030886905637174777,0.02450581401669183,0.20814590664639354,0.17649398362374388,0.03165192302264966,61.387025508119066
2025-06-18 05:00:00,145.21201,145.327,145.19501,145.25301,144.95585397773758,144.64252529946972,0.03127958129078934,0.024917742878784566,0.20873334543384203,0.1829418559857635,0.02579148944807852,58.08475439950009
2025-06-18 06:00:00,145.252,145.28999,145.17999,145.213,144.9803440750959,144.66489685635327,0.024490097358324192,0.022371556883541643,0.2036231810030813,0.18707812098922708,0.016545060013854224,67.84599391892334
2025-06-18 07:00:00,145.20599,145.39101,145.188,145.38,145.0184065441344,144.69294011688842,0.03806246903849342,0.028043260535156378,0.21062093615273625,0.19178668402192892,0.018834252130807333,64.00684209484152
2025-06-18 08:00:00,145.38,145.43401,145.314,145.382,145.05303449231207,144.71996207308888,0.0346279481776719,0.027021956200456998,0.21386281342211078,0.1962019099019653,0.017660903520145488,67.29850954274136
2025-06-18 09:00:00,145.38499,145.44,145.18401,145.31599,145.07807787399662,144.74333571728147,0.025043381684554333,0.023373644192588472,0.20869980771095697,0.19870148946376365,0.009998318247193327,69.90409059394588
2025-06-18 10:00:00,145.315,145.341,145.14799,145.16,145.08587998123502,144.75967549307435,0.0078021072384046875,0.016339775792886257,0.18983272565566267,0.19692773670214347,-0.007095011046480804,66.4448035881106
2025-06-18 11:00:00,145.161,145.22301,145.10201,145.123,145.0894152211174,144.7739235129538,0.003535239882381802,0.014248019879431695,0.16993592090400966,0.19152937354251673,-0.021593452638507066,59.18764684750149
2025-06-18 12:00:00,145.12199,145.134,145.035995,145.067001,145.08728053339195,144.7854167477399,-0.0021346877254586616,0.011493234786115636,0.14794350782617016,0.18281220039924742,-0.03486869257307726,56.14882500353093
2025-06-18 13:00:00,145.067993,145.11099,144.92,145.016006,145.08049248259272,144.7944594635148,-0.00678805079922995,0.009042715774910448,0.12495904165035654,0.17124156864946924,-0.0462825269991127,43.181777598127304
2025-06-18 14:00:00,145.016998,145.057007,144.897,145.016006,145.07435091282198,144.80314756298483,-0.006141569770733213,0.008688099470020916,0.10552723434278732,0.15809870178813287,-0.05257146744534555,48.942284958873124
